Family,Species,Sample.Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR,Group
Erebidae,CA_LIT09,24,1959,796,1377.5,1163,13.95,9.721666667,0.0094225,38.8,2,36.8,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Erebidae,CA_LIT11,13,1959,796,1377.5,1163,12.59166667,11.69384615,0.005243077,38.1,-0.65,38.75,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Pyralidae,CA_PYR01,42,1959,796,1377.5,1163,8.872439024,7.8535,0.003048571,40.37272727,-0.027272727,40.4,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Crambidae,CA_CRA02,67,1959,509,1234,1450,12.92567164,12.43089552,0.018204179,39.48636364,2.072,37.41436364,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Crambidae,CA_CRA100,2,1959,509,1234,1450,14.885,14.49,0.01345,38,5,33,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Crambidae,CA_CRA113,9,1959,509,1234,1450,17.1875,16.32222222,0.016651111,39.85,2.5,37.35,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Crambidae,CA_CRA81,6,1959,509,1234,1450,8.521666667,6.905,0.002916667,43.65,-1.833333333,45.48333333,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Geometridae,CA_GEO87,12,1959,509,1234,1450,21.01454545,15.95333333,0.0427475,40.72,2.766666667,37.95333333,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Erebidae,CA_LYM-Arctonis-2021,15,1959,509,1234,1450,20.166,14.97666667,0.033573333,41.87272727,3.575,38.29772727,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Erebidae,CA_LYM04,6,1959,509,1234,1450,12.628,9.693333333,0.010438333,40.75,2.1,38.65,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Erebidae,CA_LYM16-2,14,1959,509,1234,1450,15.38785714,12.58071429,0.024747143,42.2,4.3,37.9,23.86,14.61,9.25,19.72,Malaysia,22.85034989,17.26947257,19.59357085,5.580877317,M2
Crambidae,CA_CRA13,2,1372,903,1137.5,469,12.9,10.705,0.006,42.2,0.1,42.1,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Crambidae,CA_CRA15,2,1372,903,1137.5,469,16.48,13.735,0.01565,38.6,2.6,36,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Crambidae,CA_CRA31,3,1372,903,1137.5,469,13.13666667,11.61,0.013533333,42,2.2,39.8,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Crambidae,CA_CRA89,2,1372,903,1137.5,469,11.035,10.645,0.00585,42.5,-0.6,43.1,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Geometridae,CA_GEO07,7,1372,903,1137.5,469,14.27571429,10.76,0.011428571,42.53333333,3.175,39.35833333,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Geometridae,CA_GEO100-3,4,1372,903,1137.5,469,21.56666667,13.7375,0.0298875,42.8,1.45,41.35,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Geometridae,CA_GEO33,6,1372,903,1137.5,469,15.96833333,12.26,0.010936667,42.7,1.85,40.85,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Geometridae,CA_GEO88,6,1372,903,1137.5,469,41.46833333,30.14166667,0.117953333,40.55,6.6,33.95,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Erebidae,CA_LIT63,11,1372,903,1137.5,469,14.87545455,12.27181818,0.017926364,41.1,2.92,38.18,24.47,15.23,9.23,20.34,Malaysia,23.28842698,18.06323693,20.23830882,5.225190049,M2
Crambidae,CA_CRA06,2,903,509,706,394,13.3,12.435,0.01065,42,0.6,41.4,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Erebidae,CA_ERE11,6,903,509,706,394,22.565,17.58333333,0.035066667,42.5,6.033333333,36.46666667,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Erebidae,CA_ERE26,2,903,509,706,394,20.5,18.06,0.0481,38.2,7.4,30.8,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Drepanidae,CA_GEO-DRE01,2,903,509,706,394,32.28,22.68,0.04625,41,5.7,35.3,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Geometridae,CA_GEO104,13,903,509,706,394,10.43923077,8.173076923,0.004753077,41.1,0.7,40.4,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Geometridae,CA_GEO134,3,903,509,706,394,22.66666667,15.90666667,0.024033333,41.5,4,37.5,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Geometridae,CA_GEO136,14,903,509,706,394,20.115,14.42714286,0.019788571,41.9,2.533333333,39.36666667,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Geometridae,CA_GEO28,4,903,509,706,394,16.5825,12.1975,0.01505,41.76666667,1.5,40.26666667,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Geometridae,CA_GEO51,5,903,509,706,394,20.176,13.576,0.01808,41.83333333,6.15,35.68333333,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Geometridae,CA_GEO79,3,903,509,706,394,17.62333333,11.33333333,0.009533333,41.7,4.3,37.4,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Erebidae,CA_LIT57,5,903,509,706,394,7.5875,5.912,0.0029,45.05,0.1,44.95,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Erebidae,CA_LIT62,15,903,509,706,394,11.16133333,9.654666667,0.00896,41.58571429,2.2875,39.29821429,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Notodontidae,CA_NOT12,2,903,509,706,394,17.505,16.715,0.0542,43.6,2.7,40.9,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188,M1
Crambidae,CA_CRA07,4,1372,1066,1219,306,12.125,10.4425,0.009066667,40.6,0.4,40.2,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141,M2
Crambidae,CA_CRA12,3,1372,1066,1219,306,16.15,16.15,0.01377,40.9,0.1,40.8,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141,M2
Crambidae,CA_CRA35,3,1372,1066,1219,306,13.12,11.59666667,0.010493333,37.4,0.7,36.7,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141,M2
Crambidae,CA_CRA137,3,1066,509,787.5,557,18.07333333,15.39333333,0.01183,42,3.6,38.4,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Crambidae,CA_CRA2021-02,8,1066,509,787.5,557,18.45125,19.3525,0.057255,42.76666667,6.2,36.56666667,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Crambidae,CA_CRA40,8,1066,509,787.5,557,13.24125,12.72875,0.00574875,42.7,2.425,40.275,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Crambidae,CA_CRA88,7,1066,509,787.5,557,12.15428571,11.73428571,0.007188571,43.9,4,39.9,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Crambidae,CA_CRA90,6,1066,509,787.5,557,12.61666667,12.155,0.00973,42.5,2.2,40.3,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Geometridae,CA_GEO17,3,1066,509,787.5,557,17.26333333,13.46666667,0.009623333,44,1.6,42.4,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Geometridae,CA_GEO45-2,3,1066,509,787.5,557,8.58,8.74,0.0019,42.5,-1,43.5,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Geometridae,CA_GEO45-3,5,1066,509,787.5,557,8.034,7.562,0.001874,46.1,0.35,45.75,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Geometridae,CA_GEO48,5,1066,509,787.5,557,23.5325,18.048,0.035804,43.6,3.8,39.8,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Geometridae,CA_GEO53,10,1066,509,787.5,557,14.61666667,13.019,0.005806,42.42,2.375,40.045,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_HER04,7,1066,509,787.5,557,14.92166667,13.63,0.075008571,41.74,7.8,33.94,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_HER13,11,1066,509,787.5,557,14.12272727,12.87727273,0.018796364,42.08333333,4.65,37.43333333,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_HER25,10,1066,509,787.5,557,9.631111111,8.205,0.004071,45.175,2.366666667,42.80833333,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_LIT24,8,1066,509,787.5,557,7.97125,6.4625,0.0024925,44.15,-1.4,45.55,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_LIT60,5,1066,509,787.5,557,11.414,10.706,0.008868,45,1.4,43.6,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_LYM01-1,3,1066,509,787.5,557,22.67666667,19.36666667,0.090323333,43.9,10,33.9,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212,M1
Erebidae,CA_HER02-2,2,1493,1493,1493,0,16.965,12.425,0.0174,41.8,9,32.8,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857,M2
Erebidae,CA_HER23,2,1493,1493,1493,0,20.96,18.025,0.0348,35.7,6.7,29,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857,M2
Erebidae,CA_LIT09-2,2,1493,1493,1493,0,15.53,9.965,0.0143,37.4,2.6,34.8,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857,M2
Erebidae,CA_LIT13,2,1493,1493,1493,0,17.915,12.155,0.0138,41.9,1.8,40.1,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857,M2
Geometridae,CA_CRA124,7,1494,1066,1280,428,16.46428571,12.81714286,0.018788571,41.55,1.8,39.75,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287,M2
Crambidae,CA_CRA29,11,1494,1066,1280,428,22.71909091,20.76636364,0.065533636,40.85,5.133333333,35.71666667,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287,M2
Erebidae,CA_LIT28,7,1493,796,1144.5,697,8.154285714,5.514285714,0.002538571,41.6,-1.9,43.5,24.42,15.19,9.23,20.29,Malaysia,23.25664937,18.00565817,20.19154026,5.250991198,M2
